,0_train_acc,1_val_acc,2_time_elapsed,3_non_zero_weights,4_C1,5_C2,6_C3,7_C4,8_problem_type_idx,9_kernel_type_idx,10_gamma,11_epsilon,12_feature_ratio,13_sample_ratio,14_feature_sel_idx,15_n_ensembles,16_batch_sz,17_iterMax1,18_eta,19_tol,20_update_type_idx,21_reg_type_idx,22_combine_type_idx,23_class_weighting_idx,24_upsample1_idx,25_train_f1,26_val_f1,27_PV_scheme_idx,28_n_components,29_do_pca_in_selection_idx,30_iterMax2,31_total_weights,32_algo_type_idx
0,65.73033707865169,75.40983606557377,0.10373115539550781,9.0,0.0,0.0001,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.5618595368927526,0.7110441988632472,1.0,66.0,0.0,10.0,9.0,0.0
1,65.73033707865169,75.40983606557377,0.11712646484375,9.0,0.0,0.001,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.5618595368927526,0.7110441988632472,1.0,66.0,0.0,10.0,9.0,0.0
2,65.73033707865169,75.40983606557377,0.18628311157226562,8.0,0.0,0.01,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.5545925898063744,0.7110441988632472,1.0,66.0,0.0,10.0,8.0,0.0
3,66.29213483146067,70.49180327868852,0.10716009140014648,3.0,0.0,0.1,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.558131623737154,0.6307797393862967,1.0,66.0,0.0,10.0,3.0,0.0
4,37.07865168539326,36.0655737704918,0.01196146011352539,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.2005894271504881,0.19119099348212523,1.0,66.0,0.0,10.0,0.0,0.0
5,37.07865168539326,36.0655737704918,0.009881019592285156,0.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.2005894271504881,0.19119099348212523,1.0,66.0,0.0,10.0,0.0,0.0
