,0_train_acc,1_val_acc,2_time_elapsed,3_non_zero_weights,4_C1,5_C2,6_C3,7_C4,8_problem_type_idx,9_kernel_type_idx,10_gamma,11_epsilon,12_feature_ratio,13_sample_ratio,14_feature_sel_idx,15_n_ensembles,16_batch_sz,17_iterMax1,18_eta,19_tol,20_update_type_idx,21_reg_type_idx,22_combine_type_idx,23_class_weighting_idx,24_upsample1_idx,25_train_f1,26_val_f1,27_PV_scheme_idx,28_n_components,29_do_pca_in_selection_idx,30_iterMax2,31_total_weights,32_algo_type_idx
0,86.86440677966101,90.12345679012346,0.5664947032928467,18.0,0.0,0.0001,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.835831266925595,0.8768460311134538,1.0,76.0,0.0,10.0,18.0,0.0
1,86.86440677966101,88.88888888888889,0.4821949005126953,18.0,0.0,0.001,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.835831266925595,0.8603770469442112,1.0,76.0,0.0,10.0,18.0,0.0
2,87.28813559322033,88.88888888888889,0.6388640403747559,16.0,0.0,0.01,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.8401082489765226,0.8603770469442112,1.0,76.0,0.0,10.0,16.0,0.0
3,75.84745762711864,74.07407407407408,0.3960232734680176,11.0,0.0,0.1,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.6732064055197395,0.639995062673338,1.0,76.0,0.0,10.0,11.0,0.0
4,62.71186440677966,62.96296296296296,0.2680971622467041,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.5542489447081641,0.561473446746705,1.0,76.0,0.0,10.0,3.0,0.0
5,12.711864406779661,12.345679012345679,0.001996278762817383,0.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,128.0,1000.0,0.01,0.0001,6.0,0.0,1.0,0.0,0.0,0.028673378361157124,0.027133360466693797,1.0,76.0,0.0,10.0,0.0,0.0
